timestamp_raw,log_level,client,message,parsed_status,line_no,raw_line,timestamp,date,hour,weekday
Mon Dec 05 13:53:31 2005,notice,unknown,jk2_init() Found child 6043 in scoreboard slot 9,success,1741,[Mon Dec 05 13:53:31 2005] [notice] jk2_init() Found child 6043 in scoreboard slot 9,2005-12-05 13:53:31,2005-12-05,13,Monday
Mon Dec 05 13:53:31 2005,notice,unknown,jk2_init() Found child 6042 in scoreboard slot 7,success,1742,[Mon Dec 05 13:53:31 2005] [notice] jk2_init() Found child 6042 in scoreboard slot 7,2005-12-05 13:53:31,2005-12-05,13,Monday
Mon Dec 05 13:53:31 2005,notice,unknown,jk2_init() Found child 6041 in scoreboard slot 6,success,1743,[Mon Dec 05 13:53:31 2005] [notice] jk2_init() Found child 6041 in scoreboard slot 6,2005-12-05 13:53:31,2005-12-05,13,Monday
Mon Dec 05 13:53:34 2005,notice,unknown,jk2_init() Found child 6044 in scoreboard slot 8,success,1744,[Mon Dec 05 13:53:34 2005] [notice] jk2_init() Found child 6044 in scoreboard slot 8,2005-12-05 13:53:34,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1745,[Mon Dec 05 13:53:35 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1746,[Mon Dec 05 13:53:35 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1747,[Mon Dec 05 13:53:35 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1748,[Mon Dec 05 13:53:35 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1749,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,error,unknown,mod_jk child workerEnv in error state 8,success,1750,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 8,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1751,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:53:35 2005,error,unknown,mod_jk child workerEnv in error state 8,success,1752,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 8,2005-12-05 13:53:35,2005-12-05,13,Monday
Mon Dec 05 13:56:21 2005,notice,unknown,jk2_init() Found child 6052 in scoreboard slot 6,success,1753,[Mon Dec 05 13:56:21 2005] [notice] jk2_init() Found child 6052 in scoreboard slot 6,2005-12-05 13:56:21,2005-12-05,13,Monday
Mon Dec 05 13:56:38 2005,notice,unknown,jk2_init() Found child 6053 in scoreboard slot 7,success,1754,[Mon Dec 05 13:56:38 2005] [notice] jk2_init() Found child 6053 in scoreboard slot 7,2005-12-05 13:56:38,2005-12-05,13,Monday
Mon Dec 05 13:57:07 2005,notice,unknown,jk2_init() Found child 6054 in scoreboard slot 9,success,1755,[Mon Dec 05 13:57:07 2005] [notice] jk2_init() Found child 6054 in scoreboard slot 9,2005-12-05 13:57:07,2005-12-05,13,Monday
Mon Dec 05 13:57:07 2005,notice,unknown,jk2_init() Found child 6055 in scoreboard slot 8,success,1756,[Mon Dec 05 13:57:07 2005] [notice] jk2_init() Found child 6055 in scoreboard slot 8,2005-12-05 13:57:07,2005-12-05,13,Monday
Mon Dec 05 13:58:31 2005,notice,unknown,jk2_init() Found child 6063 in scoreboard slot 8,success,1757,[Mon Dec 05 13:58:31 2005] [notice] jk2_init() Found child 6063 in scoreboard slot 8,2005-12-05 13:58:31,2005-12-05,13,Monday
Mon Dec 05 13:58:31 2005,notice,unknown,jk2_init() Found child 6062 in scoreboard slot 9,success,1758,[Mon Dec 05 13:58:31 2005] [notice] jk2_init() Found child 6062 in scoreboard slot 9,2005-12-05 13:58:31,2005-12-05,13,Monday
Mon Dec 05 13:59:43 2005,notice,unknown,jk2_init() Found child 6069 in scoreboard slot 7,success,1759,[Mon Dec 05 13:59:43 2005] [notice] jk2_init() Found child 6069 in scoreboard slot 7,2005-12-05 13:59:43,2005-12-05,13,Monday
Mon Dec 05 13:59:43 2005,notice,unknown,jk2_init() Found child 6070 in scoreboard slot 9,success,1760,[Mon Dec 05 13:59:43 2005] [notice] jk2_init() Found child 6070 in scoreboard slot 9,2005-12-05 13:59:43,2005-12-05,13,Monday
Mon Dec 05 13:59:43 2005,notice,unknown,jk2_init() Found child 6071 in scoreboard slot 8,success,1761,[Mon Dec 05 13:59:43 2005] [notice] jk2_init() Found child 6071 in scoreboard slot 8,2005-12-05 13:59:43,2005-12-05,13,Monday
Mon Dec 05 14:01:47 2005,notice,unknown,jk2_init() Found child 6100 in scoreboard slot 7,success,1762,[Mon Dec 05 14:01:47 2005] [notice] jk2_init() Found child 6100 in scoreboard slot 7,2005-12-05 14:01:47,2005-12-05,14,Monday
Mon Dec 05 14:01:47 2005,notice,unknown,jk2_init() Found child 6101 in scoreboard slot 8,success,1763,[Mon Dec 05 14:01:47 2005] [notice] jk2_init() Found child 6101 in scoreboard slot 8,2005-12-05 14:01:47,2005-12-05,14,Monday
Mon Dec 05 14:01:47 2005,notice,unknown,jk2_init() Found child 6099 in scoreboard slot 6,success,1764,[Mon Dec 05 14:01:47 2005] [notice] jk2_init() Found child 6099 in scoreboard slot 6,2005-12-05 14:01:47,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1765,[Mon Dec 05 14:01:48 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1766,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1767,[Mon Dec 05 14:01:48 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1768,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1769,[Mon Dec 05 14:01:48 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:01:48 2005,error,unknown,mod_jk child workerEnv in error state 8,success,1770,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 8,2005-12-05 14:01:48,2005-12-05,14,Monday
Mon Dec 05 14:11:40 2005,notice,unknown,jk2_init() Found child 6115 in scoreboard slot 10,success,1771,[Mon Dec 05 14:11:40 2005] [notice] jk2_init() Found child 6115 in scoreboard slot 10,2005-12-05 14:11:40,2005-12-05,14,Monday
Mon Dec 05 14:11:43 2005,error,141.154.18.244,Directory index forbidden by rule: /var/www/html/,success,1772,[Mon Dec 05 14:11:43 2005] [error] [client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,2005-12-05 14:11:43,2005-12-05,14,Monday
Mon Dec 05 14:11:45 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1773,[Mon Dec 05 14:11:45 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 14:11:45,2005-12-05,14,Monday
Mon Dec 05 14:11:45 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1774,[Mon Dec 05 14:11:45 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 14:11:45,2005-12-05,14,Monday
Mon Dec 05 15:31:06 2005,notice,unknown,jk2_init() Found child 6259 in scoreboard slot 6,success,1775,[Mon Dec 05 15:31:06 2005] [notice] jk2_init() Found child 6259 in scoreboard slot 6,2005-12-05 15:31:06,2005-12-05,15,Monday
Mon Dec 05 15:31:06 2005,notice,unknown,jk2_init() Found child 6260 in scoreboard slot 7,success,1776,[Mon Dec 05 15:31:06 2005] [notice] jk2_init() Found child 6260 in scoreboard slot 7,2005-12-05 15:31:06,2005-12-05,15,Monday
Mon Dec 05 15:31:09 2005,notice,unknown,jk2_init() Found child 6261 in scoreboard slot 8,success,1777,[Mon Dec 05 15:31:09 2005] [notice] jk2_init() Found child 6261 in scoreboard slot 8,2005-12-05 15:31:09,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1778,[Mon Dec 05 15:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1779,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1780,[Mon Dec 05 15:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1781,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1782,[Mon Dec 05 15:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:31:10 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1783,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:31:10,2005-12-05,15,Monday
Mon Dec 05 15:40:59 2005,notice,unknown,jk2_init() Found child 6277 in scoreboard slot 7,success,1784,[Mon Dec 05 15:40:59 2005] [notice] jk2_init() Found child 6277 in scoreboard slot 7,2005-12-05 15:40:59,2005-12-05,15,Monday
Mon Dec 05 15:40:59 2005,notice,unknown,jk2_init() Found child 6276 in scoreboard slot 6,success,1785,[Mon Dec 05 15:40:59 2005] [notice] jk2_init() Found child 6276 in scoreboard slot 6,2005-12-05 15:40:59,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,jk2_init() Found child 6280 in scoreboard slot 7,success,1786,[Mon Dec 05 15:41:32 2005] [notice] jk2_init() Found child 6280 in scoreboard slot 7,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,jk2_init() Found child 6278 in scoreboard slot 8,success,1787,[Mon Dec 05 15:41:32 2005] [notice] jk2_init() Found child 6278 in scoreboard slot 8,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,jk2_init() Found child 6279 in scoreboard slot 6,success,1788,[Mon Dec 05 15:41:32 2005] [notice] jk2_init() Found child 6279 in scoreboard slot 6,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1789,[Mon Dec 05 15:41:32 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1790,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1791,[Mon Dec 05 15:41:32 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1792,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1793,[Mon Dec 05 15:41:32 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:41:32 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1794,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 15:41:32,2005-12-05,15,Monday
Mon Dec 05 15:45:42 2005,notice,unknown,jk2_init() Found child 6285 in scoreboard slot 8,success,1795,[Mon Dec 05 15:45:42 2005] [notice] jk2_init() Found child 6285 in scoreboard slot 8,2005-12-05 15:45:42,2005-12-05,15,Monday
Mon Dec 05 15:45:44 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1796,[Mon Dec 05 15:45:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:45:44,2005-12-05,15,Monday
Mon Dec 05 15:45:44 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1797,[Mon Dec 05 15:45:44 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:45:44,2005-12-05,15,Monday
Mon Dec 05 15:50:53 2005,notice,unknown,jk2_init() Found child 6293 in scoreboard slot 6,success,1798,[Mon Dec 05 15:50:53 2005] [notice] jk2_init() Found child 6293 in scoreboard slot 6,2005-12-05 15:50:53,2005-12-05,15,Monday
Mon Dec 05 15:50:53 2005,notice,unknown,jk2_init() Found child 6294 in scoreboard slot 7,success,1799,[Mon Dec 05 15:50:53 2005] [notice] jk2_init() Found child 6294 in scoreboard slot 7,2005-12-05 15:50:53,2005-12-05,15,Monday
Mon Dec 05 15:51:18 2005,notice,unknown,jk2_init() Found child 6297 in scoreboard slot 7,success,1800,[Mon Dec 05 15:51:18 2005] [notice] jk2_init() Found child 6297 in scoreboard slot 7,2005-12-05 15:51:18,2005-12-05,15,Monday
Mon Dec 05 15:51:18 2005,notice,unknown,jk2_init() Found child 6295 in scoreboard slot 8,success,1801,[Mon Dec 05 15:51:18 2005] [notice] jk2_init() Found child 6295 in scoreboard slot 8,2005-12-05 15:51:18,2005-12-05,15,Monday
Mon Dec 05 15:51:18 2005,notice,unknown,jk2_init() Found child 6296 in scoreboard slot 6,success,1802,[Mon Dec 05 15:51:18 2005] [notice] jk2_init() Found child 6296 in scoreboard slot 6,2005-12-05 15:51:18,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1803,[Mon Dec 05 15:51:20 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1804,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1805,[Mon Dec 05 15:51:20 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1806,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1807,[Mon Dec 05 15:51:20 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:51:20 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1808,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:51:20,2005-12-05,15,Monday
Mon Dec 05 15:55:31 2005,notice,unknown,jk2_init() Found child 6302 in scoreboard slot 8,success,1809,[Mon Dec 05 15:55:31 2005] [notice] jk2_init() Found child 6302 in scoreboard slot 8,2005-12-05 15:55:31,2005-12-05,15,Monday
Mon Dec 05 15:55:32 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1810,[Mon Dec 05 15:55:32 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 15:55:32,2005-12-05,15,Monday
Mon Dec 05 15:55:32 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1811,[Mon Dec 05 15:55:32 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 15:55:32,2005-12-05,15,Monday
Mon Dec 05 16:01:17 2005,notice,unknown,jk2_init() Found child 6310 in scoreboard slot 6,success,1812,[Mon Dec 05 16:01:17 2005] [notice] jk2_init() Found child 6310 in scoreboard slot 6,2005-12-05 16:01:17,2005-12-05,16,Monday
Mon Dec 05 16:02:00 2005,notice,unknown,jk2_init() Found child 6315 in scoreboard slot 6,success,1813,[Mon Dec 05 16:02:00 2005] [notice] jk2_init() Found child 6315 in scoreboard slot 6,2005-12-05 16:02:00,2005-12-05,16,Monday
Mon Dec 05 16:02:00 2005,notice,unknown,jk2_init() Found child 6316 in scoreboard slot 7,success,1814,[Mon Dec 05 16:02:00 2005] [notice] jk2_init() Found child 6316 in scoreboard slot 7,2005-12-05 16:02:00,2005-12-05,16,Monday
Mon Dec 05 16:02:00 2005,notice,unknown,jk2_init() Found child 6314 in scoreboard slot 8,success,1815,[Mon Dec 05 16:02:00 2005] [notice] jk2_init() Found child 6314 in scoreboard slot 8,2005-12-05 16:02:00,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1816,[Mon Dec 05 16:02:02 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1817,[Mon Dec 05 16:02:02 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1818,[Mon Dec 05 16:02:02 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1819,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1820,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:02:02 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1821,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:02:02,2005-12-05,16,Monday
Mon Dec 05 16:06:07 2005,notice,unknown,jk2_init() Found child 6333 in scoreboard slot 8,success,1822,[Mon Dec 05 16:06:07 2005] [notice] jk2_init() Found child 6333 in scoreboard slot 8,2005-12-05 16:06:07,2005-12-05,16,Monday
Mon Dec 05 16:06:21 2005,notice,unknown,jk2_init() Found child 6335 in scoreboard slot 7,success,1823,[Mon Dec 05 16:06:21 2005] [notice] jk2_init() Found child 6335 in scoreboard slot 7,2005-12-05 16:06:21,2005-12-05,16,Monday
Mon Dec 05 16:07:08 2005,notice,unknown,jk2_init() Found child 6339 in scoreboard slot 8,success,1824,[Mon Dec 05 16:07:08 2005] [notice] jk2_init() Found child 6339 in scoreboard slot 8,2005-12-05 16:07:08,2005-12-05,16,Monday
Mon Dec 05 16:07:08 2005,notice,unknown,jk2_init() Found child 6340 in scoreboard slot 6,success,1825,[Mon Dec 05 16:07:08 2005] [notice] jk2_init() Found child 6340 in scoreboard slot 6,2005-12-05 16:07:08,2005-12-05,16,Monday
Mon Dec 05 16:07:08 2005,notice,unknown,jk2_init() Found child 6338 in scoreboard slot 7,success,1826,[Mon Dec 05 16:07:08 2005] [notice] jk2_init() Found child 6338 in scoreboard slot 7,2005-12-05 16:07:08,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1827,[Mon Dec 05 16:07:09 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1828,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1829,[Mon Dec 05 16:07:09 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1830,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1831,[Mon Dec 05 16:07:09 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:07:09 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1832,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 16:07:09,2005-12-05,16,Monday
Mon Dec 05 16:10:43 2005,notice,unknown,jk2_init() Found child 6351 in scoreboard slot 8,success,1833,[Mon Dec 05 16:10:43 2005] [notice] jk2_init() Found child 6351 in scoreboard slot 8,2005-12-05 16:10:43,2005-12-05,16,Monday
Mon Dec 05 16:10:43 2005,notice,unknown,jk2_init() Found child 6350 in scoreboard slot 7,success,1834,[Mon Dec 05 16:10:43 2005] [notice] jk2_init() Found child 6350 in scoreboard slot 7,2005-12-05 16:10:43,2005-12-05,16,Monday
Mon Dec 05 16:10:44 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1835,[Mon Dec 05 16:10:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:10:44,2005-12-05,16,Monday
Mon Dec 05 16:10:44 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1836,[Mon Dec 05 16:10:44 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:10:44,2005-12-05,16,Monday
Mon Dec 05 16:10:44 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1837,[Mon Dec 05 16:10:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:10:44,2005-12-05,16,Monday
Mon Dec 05 16:10:44 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1838,[Mon Dec 05 16:10:44 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:10:44,2005-12-05,16,Monday
Mon Dec 05 16:16:34 2005,notice,unknown,jk2_init() Found child 6368 in scoreboard slot 8,success,1839,[Mon Dec 05 16:16:34 2005] [notice] jk2_init() Found child 6368 in scoreboard slot 8,2005-12-05 16:16:34,2005-12-05,16,Monday
Mon Dec 05 16:16:34 2005,notice,unknown,jk2_init() Found child 6367 in scoreboard slot 7,success,1840,[Mon Dec 05 16:16:34 2005] [notice] jk2_init() Found child 6367 in scoreboard slot 7,2005-12-05 16:16:34,2005-12-05,16,Monday
Mon Dec 05 16:16:34 2005,notice,unknown,jk2_init() Found child 6366 in scoreboard slot 6,success,1841,[Mon Dec 05 16:16:34 2005] [notice] jk2_init() Found child 6366 in scoreboard slot 6,2005-12-05 16:16:34,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1842,[Mon Dec 05 16:16:36 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1843,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1844,[Mon Dec 05 16:16:36 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1845,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1846,[Mon Dec 05 16:16:36 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:16:36 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1847,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 16:16:36,2005-12-05,16,Monday
Mon Dec 05 16:21:25 2005,notice,unknown,jk2_init() Found child 6387 in scoreboard slot 7,success,1848,[Mon Dec 05 16:21:25 2005] [notice] jk2_init() Found child 6387 in scoreboard slot 7,2005-12-05 16:21:25,2005-12-05,16,Monday
Mon Dec 05 16:21:25 2005,notice,unknown,jk2_init() Found child 6386 in scoreboard slot 6,success,1849,[Mon Dec 05 16:21:25 2005] [notice] jk2_init() Found child 6386 in scoreboard slot 6,2005-12-05 16:21:25,2005-12-05,16,Monday
Mon Dec 05 16:21:25 2005,notice,unknown,jk2_init() Found child 6385 in scoreboard slot 8,success,1850,[Mon Dec 05 16:21:25 2005] [notice] jk2_init() Found child 6385 in scoreboard slot 8,2005-12-05 16:21:25,2005-12-05,16,Monday
Mon Dec 05 16:21:29 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1851,[Mon Dec 05 16:21:29 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 16:21:29,2005-12-05,16,Monday
